Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBB044,NO2,2003,49.583,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,26.860999999999997,1.2274020202020202,21.884435219993282
DEBB064,NO2,2003,17.881,ug/m3,Background,urban,BB,Cottbus,Cottbus,-31.701999999999998,1.2274020202020202,-25.828538228071444
DEBB044,NO2,2004,51.411,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,33.53,-1.479365344467641,-22.665124693769265
DEBB064,NO2,2004,17.003,ug/m3,Background,urban,BB,Cottbus,Cottbus,-34.408,-1.479365344467641,23.258622441491585
DEBB044,NO2,2005,46.357,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,29.354,0.38800572519083976,75.65352285861839
DEBB064,NO2,2005,16.992,ug/m3,Background,urban,BB,Cottbus,Cottbus,-29.365,0.38800572519083976,-75.6818729557583
DEBB044,NO2,2006,47.637,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,30.645,1.0483598484848484,29.231375127815095
DEBB064,NO2,2006,17.588,ug/m3,Background,urban,BB,Cottbus,Cottbus,-30.049,1.0483598484848484,-28.662868044239378
DEBB044,NO2,2007,44.526,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,26.938000000000002,-0.6833181818181818,-39.42233752411362
DEBB064,NO2,2007,15.328,ug/m3,Background,urban,BB,Cottbus,Cottbus,-29.198000000000004,-0.6833181818181818,42.7297279318832
DEBB044,NO2,2008,40.008,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,24.680000000000003,0.2012898832684825,122.60924195122895
DEBB064,NO2,2008,16.904,ug/m3,Background,urban,BB,Cottbus,Cottbus,-23.104000000000003,0.2012898832684825,-114.779737684003
DEBB044,NO2,2009,44.234,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,27.330000000000002,0.2801080139372823,97.56950404896068
DEBB064,NO2,2009,15.039,ug/m3,Background,urban,BB,Cottbus,Cottbus,-29.195,0.2801080139372823,-104.22764986130287
DEBB044,NO2,2010,39.999,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,24.96,0.5359085457271364,46.57511099423418
DEBB064,NO2,2010,17.977,ug/m3,Background,urban,BB,Cottbus,Cottbus,-22.022000000000002,0.5359085457271364,-41.09283230428787
DEBB087,NO2,2010,34.49,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,16.513,0.5359085457271364,30.813093263132572
DEBB044,NO2,2011,37.199,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,2.708999999999996,-0.49229670329670333,-5.502779079890168
DEBB064,NO2,2011,16.606,ug/m3,Background,urban,BB,Cottbus,Cottbus,-20.592999999999996,-0.49229670329670333,41.830464965735835
DEBB087,NO2,2011,32.75,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,16.144,-0.49229670329670333,-32.793231991785525
DEBB044,NO2,2012,37.288,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,4.537999999999997,-0.8250618238021638,-5.500193887395443
DEBB087,NO2,2012,32.449,ug/m3,Traffic,urban,BB,Cottbus,Cottbus,-4.838999999999999,-0.8250618238021638,5.865015033298052
DEBB064,NO2,2012,15.879,ug/m3,Background,urban,BB,Cottbus,Cottbus,-16.57,-0.8250618238021638,20.08334348041925
DEBB044,NO2,2013,32.703,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,16.824000000000005,-0.3699945454545454,-45.470940603547
DEBB064,NO2,2013,15.104,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-17.599000000000004,-0.3699945454545454,47.5655660771412
DEBB087,NO2,2013,27.377,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,12.273,-0.3699945454545454,-33.1707592740925
DEBB064,NO2,2014,14.124,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-13.252999999999998,-0.7444154411764705,17.80323092043204
DEBB087,NO2,2014,24.807,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,10.682999999999998,-0.7444154411764705,-14.350857611331433
DEBB044,NO2,2014,34.711,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,9.904,-0.7444154411764705,-13.304398931257749
DEBB044,NO2,2015,35.309,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,0.597999999999999,0.10621245421245416,5.63022485860118
DEBB087,NO2,2015,24.96,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,-10.348999999999997,0.10621245421245416,-97.43678438405298
DEBB064,NO2,2015,15.283,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-9.677000000000001,0.10621245421245416,-91.10984273692928
DEBB044,NO2,2016,31.179,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,15.895999999999999,-0.29958318425760283,-53.0603880167436
DEBB064,NO2,2016,14.942,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-16.237,-0.29958318425760283,54.19863614921149
DEBB087,NO2,2016,24.992,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,10.05,-0.29958318425760283,-33.54660918270466
DEBB064,NO2,2017,13.334,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-11.658000000000001,-0.82225,14.178169656430526
DEBB044,NO2,2017,29.252,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,15.918,-0.82225,-19.35907570690179
DEBB064,NO2,2018,12.478,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-16.774,-0.22040034364261157,76.10695937570654
DEBB044,NO2,2018,27.447,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,14.969,-0.22040034364261157,-67.91731697239484
DEBB044,NO2,2019,25.78,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,-1.666999999999998,-1.2780651828298888,1.3043153216246222
DEBB064,NO2,2019,11.922,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-13.858,-1.2780651828298888,10.842952445755271
DEBB044,NO2,2020,22.025,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,10.102999999999998,-1.4497996870109546,-6.96854889024656
DEBB064,NO2,2020,10.61,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-11.415,-1.4497996870109546,7.873501492840195
DEBB044,NO2,2021,21.492,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,10.882000000000001,-0.06764165390505354,-160.877201720625
DEBB064,NO2,2021,10.671,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-10.821000000000002,-0.06764165390505354,159.97539053656342
DEBB064,NO2,2022,9.568,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-1.1029999999999998,-0.31672939346811824,3.482468071315986
DEBB044,NO2,2022,21.781,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,12.213,-0.31672939346811824,-38.5597303308995
DEBB044,NO2,2023,17.236,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,-4.544999999999998,-0.8935428109854603,5.086493835687023
DEBB064,NO2,2023,9.123,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-8.113000000000001,-0.8935428109854603,9.079587346298974
DEBB044,NO2,2024,16.46,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,7.3370000000000015,-0.7451789264413519,-9.845957446808512
DEBB064,NO2,2024,8.571,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-7.889000000000001,-0.7451789264413519,10.586719135596613
DEBB044,NO2,2025,11.409,ug/m3,Traffic,Urban,BB,Cottbus,Cottbus,2.838000000000001,-1.0391064935064933,-2.731192633031377
DEBB064,NO2,2025,6.705,ug/m3,Background,Urban,BB,Cottbus,Cottbus,-4.704000000000001,-1.0391064935064933,4.52696622472854
DEBB110,NO2,2019,11.409,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,,-1.2780651828298888,
DEBB110,NO2,2020,10.873,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-0.5360000000000014,-1.4497996870109546,0.36970624618154674
DEBB110,NO2,2021,10.08,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-0.7929999999999993,-0.06764165390505354,11.723545392800542
DEBB110,NO2,2022,9.611,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-0.4689999999999994,-0.31672939346811824,1.480759315908609
DEBB110,NO2,2023,8.336,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-1.2750000000000004,-0.8935428109854603,1.426904211331344
DEBB110,NO2,2024,7.576,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-0.7600000000000007,-0.7451789264413519,1.0198892816647778
DEBB110,NO2,2025,3.864,ug/m3,Background,Suburban,BB,Havelland,Dallgow-Döberitz,-3.7119999999999997,-1.0391064935064933,3.572299878017078
DEUB023,NO2,1991,12.642,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,,1.0911482758620692,
DEUB023,NO2,1992,12.718,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,0.07600000000000051,-1.1657548209366393,-0.06519381145594356
DEUB023,NO2,1993,13.532,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,0.8140000000000001,-0.93305,-0.8724076951931836
DEUB023,NO2,1994,12.708,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,-0.8239999999999998,-1.1790382513661202,0.6988746964275782
DEUB023,NO2,1995,11.155,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,-1.5530000000000008,0.31805111111111106,-4.882862991971944
DEUB023,NO2,1996,12.132,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,0.9770000000000003,0.633414551607445,1.54243377819569
DEUB023,NO2,1997,10.703,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,-1.4290000000000003,-0.09385059422750415,15.22632873837695
DEUB023,NO2,1998,11.134,ug/m3,Background,rural,BB,Elbe-Elster,Doberlug-Kirchhain,0.43100000000000094,-0.8200940325497288,-0.5255494893189167
DEBB034,NO2,1998,27.057,ug/m3,Traffic,suburban,BB,Barnim,Eberswalde,,-0.8200940325497288,
DEBB034,NO2,1999,21.96,ug/m3,Traffic,suburban,BB,Barnim,Eberswalde,-5.096999999999998,-0.6543920922570017,7.7889083017803875
DEBB060,NO2,2004,35.636,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,13.676000000000002,-1.479365344467641,-9.244504781150864
DEBB060,NO2,2007,29.034,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,-6.602000000000004,-0.6833181818181818,9.661677642519795
DEBB060,NO2,2008,28.752,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,-0.28200000000000003,0.2012898832684825,-1.400964596039164
DEBB060,NO2,2009,27.285,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,-1.4669999999999987,0.2801080139372823,-5.237265365525986
DEBB060,NO2,2010,27.621,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,0.3359999999999985,0.5359085457271364,0.6269726479993034
DEBB060,NO2,2011,26.143,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,-1.477999999999998,-0.49229670329670333,3.002254514609697
DEBB060,NO2,2012,29.658,ug/m3,Traffic,urban,BB,Barnim,Eberswalde,3.5150000000000006,-0.8250618238021638,-4.260286803480608
DEBB060,NO2,2013,26.602,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-3.056000000000001,-0.3699945454545454,8.259581222327606
DEBB060,NO2,2014,26.024,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-0.5779999999999994,-0.7444154411764705,0.7764481605681514
DEBB060,NO2,2015,27.396,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,1.3719999999999999,0.10621245421245416,12.917505862877643
DEBB060,NO2,2016,25.777,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-1.6189999999999998,-0.29958318425760283,5.404175150925257
DEBB060,NO2,2017,22.287,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-3.490000000000002,-0.82225,4.244451200972942
DEBB060,NO2,2018,22.921,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,0.6340000000000003,-0.22040034364261157,-2.8765835366756867
DEBB060,NO2,2019,22.463,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-0.4579999999999984,-1.2780651828298888,0.3583541795465361
DEBB060,NO2,2020,20.809,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-1.654,-1.4497996870109546,1.140847259672158
DEBB060,NO2,2021,22.566,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,1.756999999999998,-0.06764165390505354,-25.975118858954033
DEBB060,NO2,2022,18.36,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-4.2059999999999995,-0.31672939346811824,13.279474803223064
DEBB060,NO2,2023,17.011,ug/m3,Traffic,Urban,BB,Barnim,Eberswalde,-1.3490000000000002,-0.8935428109854603,1.509720612616457
DEBB032,NO2,1994,19.427,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,,-1.1790382513661202,
DEBB032,NO2,1995,19.977,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,0.5500000000000007,0.31805111111111106,1.729281806557998
DEBB032,NO2,1996,18.307,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.6700000000000017,0.633414551607445,-2.63650400162416
DEBB032,NO2,1997,16.9,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.407,-0.09385059422750415,14.99191360034735
DEBB032,NO2,1998,17.055,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,0.15500000000000114,-0.8200940325497288,-0.1890027165764095
DEBB032,NO2,1999,18.171,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,1.1159999999999997,-0.6543920922570017,-1.7053995810843465
DEBB032,NO2,2000,14.061,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-4.109999999999999,-0.7877622789783889,5.217309980023493
DEBB032,NO2,2001,15.814,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,1.7530000000000001,-0.4724324786324786,-3.710583161162632
DEBB032,NO2,2002,17.286,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,1.4720000000000013,0.1768657587548638,8.32269632269633
DEBB032,NO2,2003,14.156,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-3.130000000000001,1.2274020202020202,-2.550101717679126
DEBB032,NO2,2004,15.496,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,1.3399999999999999,-1.479365344467641,-0.905793829097847
DEBB032,NO2,2005,12.995,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-2.5010000000000012,0.38800572519083976,-6.44578117699137
DEBB032,NO2,2006,15.083,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,2.088000000000001,1.0483598484848484,1.9916825344061984
DEBB032,NO2,2007,12.61,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-2.4730000000000008,-0.6833181818181818,3.6191046364664414
DEBB032,NO2,2008,12.886,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,0.2759999999999998,0.2012898832684825,1.3711568386766273
DEBB032,NO2,2009,14.296,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,1.4100000000000001,0.2801080139372823,5.03377243721312
DEBB032,NO2,2010,14.06,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.23599999999999888,0.5359085457271364,-0.44037364561855824
DEBB032,NO2,2011,13.726,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.33399999999999963,-0.49229670329670333,0.678452644032232
DEBB032,NO2,2012,13.464,ug/m3,Industrial,suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.26200000000000045,-0.8250618238021638,0.317551960885326
DEBB032,NO2,2013,13.083,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.3810000000000002,-0.3699945454545454,1.0297449102443779
DEBB032,NO2,2014,11.424,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.6590000000000007,-0.7444154411764705,2.2285942878591087
DEBB032,NO2,2015,11.832,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,0.40800000000000125,0.10621245421245416,3.8413574286108565
DEBB032,NO2,2016,12.915,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,1.0829999999999984,-0.29958318425760283,-3.615022661181004
DEBB032,NO2,2017,9.206,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-3.7089999999999996,-0.82225,4.510793554271815
DEBB032,NO2,2018,11.66,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,2.4540000000000006,-0.22040034364261157,-11.134283910098002
DEBB032,NO2,2019,10.889,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.7710000000000008,-1.2780651828298888,0.6032556166602195
DEBB032,NO2,2020,9.794,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.0949999999999989,-1.4497996870109546,0.7552767529268511
DEBB032,NO2,2021,9.877,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,0.08300000000000018,-0.06764165390505354,-1.227054561919859
DEBB032,NO2,2022,8.577,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.3000000000000007,-0.31672939346811824,4.104450129384212
DEBB032,NO2,2023,7.11,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-1.4669999999999996,-0.8935428109854603,1.641779198449475
DEBB032,NO2,2024,6.576,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.5340000000000007,-0.7451789264413519,0.7166064163276206
DEBB032,NO2,2025,5.841,ug/m3,Industrial,Suburban,BB,Oder-Spree,Eisenhüttenstadt,-0.7349999999999994,-1.0391064935064933,0.7073384726138336
DEBB007,NO2,2007,14.25,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,,-0.6833181818181818,
DEBB007,NO2,2008,14.691,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,0.4410000000000007,0.2012898832684825,2.1908701661463557
DEBB007,NO2,2009,16.853,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,2.162000000000001,0.2801080139372823,7.718451070393453
DEBB007,NO2,2010,17.299,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,0.44599999999999795,0.5359085457271364,0.8322315506181229
DEBB007,NO2,2011,15.281,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,-2.017999999999999,-0.49229670329670333,4.099153998973189
DEBB007,NO2,2012,14.333,ug/m3,Background,suburban,BB,Elbe-Elster,Elsterwerda,-0.9480000000000004,-0.8250618238021638,1.1490048050354529
DEBB007,NO2,2013,14.413,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,0.08000000000000007,-0.3699945454545454,-0.21621940372585366
DEBB007,NO2,2014,15.219,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,0.8059999999999992,-0.7444154411764705,-1.0827287498580103
DEBB007,NO2,2015,13.59,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,-1.6289999999999996,0.10621245421245416,-15.337184439233
DEBB007,NO2,2016,13.353,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,-0.2370000000000001,-0.29958318425760283,0.7910991419204982
DEBB007,NO2,2017,11.676,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,-1.6769999999999996,-0.82225,2.039525691699604
DEBB007,NO2,2018,12.998,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,1.3219999999999992,-0.22040034364261157,-5.998175765749611
DEBB007,NO2,2019,12.086,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,-0.911999999999999,-1.2780651828298888,0.7135786282673399
DEBB007,NO2,2020,11.217,ug/m3,Background,Suburban,BB,Elbe-Elster,Elsterwerda,-0.8689999999999998,-1.4497996870109546,0.5993931491264238
DEBB111,NO2,2021,11.146,ug/m3,Background,Urban,BB,Elbe-Elster,Elsterwerda,-0.07099999999999973,-0.06764165390505354,1.0496490830880658
DEBB111,NO2,2022,9.707,ug/m3,Background,Urban,BB,Elbe-Elster,Elsterwerda,-1.439,-0.31672939346811824,4.543310566295291
DEBB111,NO2,2023,7.05,ug/m3,Background,Urban,BB,Elbe-Elster,Elsterwerda,-2.657000000000001,-0.8935428109854603,2.9735564623587303
DEBB111,NO2,2024,8.337,ug/m3,Background,Urban,BB,Elbe-Elster,Elsterwerda,1.287,-0.7451789264413519,-1.7271019809244315
DEBB111,NO2,2025,5.932,ug/m3,Background,Urban,BB,Elbe-Elster,Elsterwerda,-2.4049999999999994,-1.0391064935064933,2.314488471613974
DEBB008,NO2,1997,26.826,ug/m3,Traffic,urban,BB,Elbe-Elster,Finsterwalde,,-0.09385059422750415,
DEBB008,NO2,1998,29.534,ug/m3,Traffic,urban,BB,Elbe-Elster,Finsterwalde,2.7079999999999984,-0.8200940325497288,-3.302060364444599
DEBB008,NO2,1999,24.094,ug/m3,Traffic,urban,BB,Elbe-Elster,Finsterwalde,-5.439999999999998,-0.6543920922570017,8.313058889873515
DEBB008,NO2,2000,24.246,ug/m3,Traffic,urban,BB,Elbe-Elster,Finsterwalde,0.15199999999999747,-0.7877622789783889,-0.19295160996680238
DEBB009,NO2,1998,19.213,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),,-0.8200940325497288,
DEBB009,NO2,1999,15.167,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),-4.046000000000001,-0.6543920922570017,6.182837549343431
DEBB009,NO2,2000,14.608,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),-0.5589999999999993,-0.7877622789783889,0.7096049340226591
DEBB009,NO2,2001,14.771,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),0.16300000000000026,-0.4724324786324786,-0.3450228495547689
DEBB009,NO2,2002,16.171,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),1.3999999999999986,0.1768657587548638,7.915607915607908
DEBB009,NO2,2003,20.519,ug/m3,Background,suburban,BB,Spree-Neiße,Forst (Lausitz),4.347999999999999,1.2274020202020202,3.542441619319116
DEBB042,NO2,1997,16.304,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),,-0.09385059422750415,
DEBB042,NO2,1998,17.724,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),1.4200000000000017,-0.8200940325497288,-1.7315087583129023
DEBB042,NO2,1999,16.565,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-1.158999999999999,-0.6543920922570017,1.7711094215741543
DEBB042,NO2,2000,14.917,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-1.6480000000000015,-0.7877622789783889,2.092001665955894
DEBB045,NO2,2000,45.994,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),31.076999999999998,-0.7877622789783889,-39.44971830880538
DEBB042,NO2,2001,15.156,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-30.838,-0.4724324786324786,65.27493640840459
DEBB045,NO2,2001,42.466,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),27.310000000000002,-0.4724324786324786,-57.807202584912424
DEBB042,NO2,2002,16.595,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-25.871000000000002,0.1768657587548638,-146.2747802747803
DEBB045,NO2,2002,45.749,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),29.154000000000003,0.1768657587548638,164.83688083688088
DEBB042,NO2,2003,17.793,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-27.956000000000003,1.2274020202020202,-22.77656345668934
DEBB045,NO2,2003,49.783,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),31.990000000000002,1.2274020202020202,26.06318017525726
DEBB042,NO2,2004,19.182,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-30.601000000000003,-1.479365344467641,20.685221615091955
DEBB045,NO2,2004,43.791,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),24.608999999999998,-1.479365344467641,-16.63483607482755
DEBB042,NO2,2005,17.216,ug/m3,Background,suburban,BB,Frankfurt (Oder),Frankfurt (Oder),-26.574999999999996,0.38800572519083976,-68.49125740845484
DEBB045,NO2,2005,42.168,ug/m3,Traffic,urban,BB,Frankfurt (Oder),Frankfurt (Oder),24.951999999999998,0.38800572519083976,64.30832943953962
