Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW033","Pforzheim","SPO.DE_DEBW033_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2016","0.205","mg/m3","98.47","1","Background","Urban","8.6655","48.8890","278.0","Pforzheim                                                                       ","DE533C1                                           ","125957","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW033_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB032","Eisenhüttenstadt","SPO.DE_DEBB032_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2015","0.268","mg/m3","99.91","1","Industrial","Suburban","14.6382","52.1463","40.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB032_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB032","Eisenhüttenstadt","SPO.DE_DEBB032_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.241","mg/m3","98.89","1","Industrial","Suburban","14.6382","52.1463","40.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB032_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB032","Eisenhüttenstadt","SPO.DE_DEBB032_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.225","mg/m3","99.12","1","Industrial","Suburban","14.6382","52.1463","40.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB032_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.298","mg/m3","99.75","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2024","0.277","mg/m3","96.54","3","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.210","mg/m3","0.33","3","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB099","Herzfelde, Hauptstr.","SPO.DE_DEBB099_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2015","0.364","mg/m3","94.02","1","Traffic","Suburban","13.8483","52.4819","53.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB099_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB099","Herzfelde, Hauptstr.","SPO.DE_DEBB099_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2016","0.331","mg/m3","99.95","1","Traffic","Suburban","13.8483","52.4819","53.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB099_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB054","Potsdam, Zeppelinstr.","SPO.DE_DEBB054_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.272","mg/m3","99.35","1","Traffic","Urban","13.0375","52.3939","31.0","Potsdam                                                                         ","DE041C1                                           ","180334","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB054_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB054","Potsdam, Zeppelinstr.","SPO.DE_DEBB054_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.314","mg/m3","99.76","1","Traffic","Urban","13.0375","52.3939","31.0","Potsdam                                                                         ","DE041C1                                           ","180334","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB054_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2022","0.187","mg/m3","99.83","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB086_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2017","0.255","mg/m3","99.97","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB086_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB087","Cottbus, W.-Külz-Str.","SPO.DE_DEBB087_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2015","0.341","mg/m3","99.89","1","Traffic","Urban","14.3255","51.7541","75.0","Cottbus                                                                         ","DE539C1                                           ","99678","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB087_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW122","Freiburg Schwarzwaldstraße","SPO.DE_DEBW122_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.204","mg/m3","97.92","1","Traffic","Urban","7.8599","47.9882","289.0","Freiburg im Breisgau                                                            ","DE027C1                                           ","231195","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW122_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW122","Freiburg Schwarzwaldstraße","SPO.DE_DEBW122_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2022","0.172","mg/m3","98.81","1","Traffic","Urban","7.8599","47.9882","289.0","Freiburg im Breisgau                                                            ","DE027C1                                           ","231195","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW122_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW125","Pfinztal Karlsruher Straße","SPO.DE_DEBW125_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.252","mg/m3","98.88","1","Traffic","Suburban","8.5263","49.0037","135.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW125_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB110","Dallgow-Döberitz","SPO.DE_DEBB110_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.224","mg/m3","99.11","1","Background","Suburban","13.0488","52.5395","39.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB110_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.449","mg/m3","99.91","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.341","mg/m3","99.81","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.260","mg/m3","99.98","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB086_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.224","mg/m3","99.17","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB086_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB086","Blankenfelde-Mahlow","SPO.DE_DEBB086_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.202","mg/m3","96.02","1","Background","Suburban","13.4243","52.3497","43.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB086_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB110","Dallgow-Döberitz","SPO.DE_DEBB110_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.073","mg/m3","0.50","3","Background","Suburban","13.0488","52.5395","39.0","","","","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB112","Wildau","SPO.DE_DEBB112_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2024","0.199","mg/m3","99.35","3","Background","Suburban","13.6212","52.3240","60.0","","","","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_BE","Senatsverwaltung für Mobilität, Verkehr, Klimaschutz und Umwelt","DEBE061","Berlin Schildhornstraße","SPO.DE_DEBE061_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2016","0.420","mg/m3","98.86","1","Traffic","Urban","13.3183","52.4636","45.0","Berlin                                                                          ","DE001C1                                           ","3669491","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBE061_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB054","Potsdam, Zeppelinstr.","SPO.DE_DEBB054_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.297","mg/m3","99.85","1","Traffic","Urban","13.0375","52.3939","31.0","Potsdam                                                                         ","DE041C1                                           ","180334","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB054_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB054","Potsdam, Zeppelinstr.","SPO.DE_DEBB054_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.192","mg/m3","0.46","3","Traffic","Urban","13.0375","52.3939","31.0","Potsdam                                                                         ","DE041C1                                           ","180334","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2014","0.437","mg/m3","99.94","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2016","0.410","mg/m3","99.87","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW147","Reutlingen Lederstraße-Ost","SPO.DE_DEBW147_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.317","mg/m3","98.46","1","Traffic","Urban","9.2108","48.4893","382.0","Reutlingen                                                                      ","DE537C1                                           ","115865","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW147_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BB","Landesamt für Umwelt Brandenburg","DEBB045","Frankfurt (Oder), Leipziger Str.","SPO.DE_DEBB045_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2022","0.289","mg/m3","99.39","1","Traffic","Urban","14.5386","52.3373","56.0","Frankfurt (Oder)                                                                ","DE029C1                                           ","57751","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBB045_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW147","Reutlingen Lederstraße-Ost","SPO.DE_DEBW147_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.265","mg/m3","98.54","1","Traffic","Urban","9.2108","48.4893","382.0","Reutlingen                                                                      ","DE537C1                                           ","115865","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW147_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_BW","Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg","DEBW029","Aalen","SPO.DE_DEBW029_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2014","0.161","mg/m3","98.06","1","Background","Suburban","10.0963","48.8479","424.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEBW029_CO_dataGroup1.parquet","hour"
