Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","","","DEHH002","","SPO-DEHH002_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","235.000","ug/m3","98.60","","Background","urban","9.9611","53.5992","11.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH003","","SPO-DEHH003_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","353.000","ug/m3","90.39","","Background","urban","10.0291","53.5978","8.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH003","","SPO-DEHH003_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","226.000","ug/m3","90.39","","Background","urban","10.0291","53.5978","8.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH005","","SPO-DEHH005_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","17.747","ug/m3","98.25","","Background","suburban","10.1439","53.5976","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE003","","SPO-DEHE003_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","111.477","ug/m3","91.23","","Traffic","urban","8.6345","50.1234","99.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE004","","SPO-DEHE004_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","184.500","ug/m3","94.10","","Traffic","urban","8.6076","50.0945","99.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE007","","SPO-DEHE007_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","12.500","ug/m3","91.76","","Traffic","urban","8.6386","50.0861","102.0","Frankfurt am Main                                                               ","DE005C1                                           ","763380","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH007","","SPO-DEHH007_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","49.676","ug/m3","98.13","","Background","suburban","9.8999","53.5611","22.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW024","","SPO-DEBW024_00001_100","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","19.456","ug/m3","87.26","","Background","suburban","9.1728","48.8992","302.0","Ludwigsburg                                                                     ","DE049C1                                           ","93584","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW024","","SPO-DEBW024_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","0.000","count","89.04","","Background","suburban","9.1728","48.8992","302.0","Ludwigsburg                                                                     ","DE049C1                                           ","93584","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW024","","SPO-DEBW024_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","107.500","ug/m3","87.26","","Background","suburban","9.1728","48.8992","302.0","Ludwigsburg                                                                     ","DE049C1                                           ","93584","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW024","","SPO-DEBW024_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","14.500","ug/m3","87.26","","Background","suburban","9.1728","48.8992","302.0","Ludwigsburg                                                                     ","DE049C1                                           ","93584","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBY015","","SPO-DEBY015_00001_120","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","226.000","ug/m3","98.81","","Background","urban","11.0173","49.5966","280.0","Erlangen                                                                        ","DE545C1                                           ","112528","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI054","","SPO-DENI054_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","9.841","ug/m3","90.41","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE008","","SPO-DEBE008_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","26.000","count","98.08","","Background","suburban","13.2296","52.5553","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE009","","SPO-DEBE009_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","261.542","ug/m3","97.53","","Background","suburban","13.2885","52.5511","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW051","","SPO-DEBW051_00007_100","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","1990","84.619","ug/m3","31.23","","Background","urban","9.2214","49.1458","160.0","Heilbronn                                                                       ","DE529C1                                           ","126592","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBW052","","SPO-DEBW052_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","120.400","ug/m3","23.08","","Background","urban","9.1693","47.6644","403.0","Konstanz                                                                        ","DE054C1                                           ","84911","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE010","","SPO-DEBE010_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","398.000","ug/m3","95.42","","Background","urban","13.3493","52.5430","35.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE010","","SPO-DEHE010_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","4.000","count","89.04","","Background","urban","8.6700","50.5876","159.0","Gießen                                                                          ","DE057C1                                           ","89802","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE010","","SPO-DEHE010_00007_100","O3","Ozone (air)","P1Y-dx-max26","1 year daymax max 26","1990","70.000","ug/m3","89.04","","Background","urban","8.6700","50.5876","159.0","Gießen                                                                          ","DE057C1                                           ","89802","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEBE014","","SPO-DEBE014_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","225.583","ug/m3","96.44","","Traffic","urban","13.2822","52.5174","50.0","Berlin                                                                          ","DE001C1                                           ","3669491","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH009","","SPO-DEHH009_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","202.000","ug/m3","98.56","","Traffic","urban","10.0281","53.5591","14.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH009","","SPO-DEHH009_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","140.000","ug/m3","98.56","","Traffic","urban","10.0281","53.5591","14.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH011","","SPO-DEHH011_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","136.000","ug/m3","85.63","","Background","suburban","10.1474","53.5617","24.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
